House ID,Golden Grains
6e33d1bb,1343837.1
6e33d1bf,1204488.5
6e33d1c4,1421480.0
6e33d1c7,1433533.9
6e33d1cb,1466108.5
6e33d1cd,1245073.7
6e33d1d3,1305759.1
6e33d1d9,1396155.3
6e33d1dd,1247612.5
6e33d1e1,1447537.1
6e33d1e3,986239.4
6e33d1e8,1302078.7
6e33d1ec,1174828.1
6e33d1f2,1361336.9
6e33d1f6,1262488.8
6e33d1fa,1245386.0
6e33d1ff,1460191.8
6e33d205,1099267.8
6e33d207,1253026.6
6e33d209,1479617.6
6e33d20e,1352784.5
6e33d210,1222743.7
6e33d216,1142537.4
6e33d219,1125720.3
6e33d21d,1173238.4
6e33d221,1214195.8
6e33d227,1323122.5
6e33d22a,1230881.4
6e33d22e,1333056.0
6e33d230,1103329.3
6e33d234,1452494.3
6e33d239,952858.4
6e33d23e,1382172.5
6e33d241,1237517.1
6e33d244,1399757.9
6e33d247,1304276.7
6e33d24b,1366066.1
6e33d251,1082824.8
6e33d253,1312279.9
6e33d256,1119122.4
6e33d25c,1345833.2
6e33d25f,1368802.3
6e33d262,1148818.0
6e33d266,1334997.4
6e33d26b,1332038.0
6e33d26d,1473848.2
6e33d26f,1440762.4
6e33d274,1327324.3
6e33d278,1237878.7
6e33d27e,902188.8
6e33d281,1394735.2
6e33d286,1313051.4
6e33d28a,1425866.3
6e33d28e,1417172.7
6e33d293,1361379.6
6e33d298,1482382.5
6e33d29a,1401147.1
6e33d29c,1118828.1
6e33d29e,1143448.7
6e33d2a1,1423138.9
6e33d2a5,1013526.8
6e33d2ab,1267576.9
6e33d2b1,1305258.3
6e33d2b6,1523205.6
6e33d2bc,1371020.3
6e33d2c0,1411884.7
6e33d2c4,1217627.7
6e33d2c6,1036390.9
6e33d2cb,1430486.4
6e33d2d0,1233310.3
6e33d2d5,1197140.5
6e33d2db,1361432.4
6e33d2e1,1273821.9
6e33d2e7,980436.5
6e33d2ea,1060913.1
6e33d2ec,1282633.2
6e33d2f2,1363393.9
6e33d2f4,1516357.9
6e33d2fa,1179230.2
6e33d2fe,1237692.0
6e33d303,1445156.9
6e33d309,1235711.2
6e33d30f,1307789.5
6e33d312,1421191.2
6e33d314,1250075.4
6e33d31a,1011343.4
6e33d31e,1200768.9
6e33d320,1187361.2
6e33d326,1261740.5
6e33d329,1483179.0
6e33d32f,1175750.0
6e33d333,1459784.3
6e33d339,1460814.8
6e33d33e,1445861.0
6e33d340,1143268.8
6e33d344,1313466.9
6e33d34a,1057423.0
6e33d34f,1438032.7
6e33d353,1082474.9
6e33d359,1153049.2
6e33d35f,1337973.3
6e33d362,1288089.0
6e33d366,1504532.3
6e33d368,1358219.2
6e33d36e,1468959.0
6e33d371,1406505.8
6e33d376,1160026.4
6e33d37c,1314368.9
6e33d381,1357492.9
6e33d383,1359738.5
6e33d388,1268746.3
6e33d38b,1209982.5
6e33d38d,1494316.3
6e33d38f,950740.5
6e33d393,1369330.2
6e33d399,1247092.4
6e33d39d,1462952.1
6e33d3a2,1485390.5
6e33d3a7,1381014.8
6e33d3ab,1015984.0
6e33d3af,1257413.2
6e33d3b5,1041286.1
6e33d3bb,1296825.4
6e33d3be,993507.8
6e33d3c2,1500732.0
6e33d3c6,1454913.3
6e33d3ca,1080632.9
6e33d3cf,1125128.0
6e33d3d2,1366123.5
6e33d3d8,1486614.6
6e33d3de,1365897.4
6e33d3e0,1484068.1
6e33d3e6,1305859.6
6e33d3e8,1515959.5
6e33d3ee,1409676.9
6e33d3f0,1391807.4
6e33d3f3,1405919.6
6e33d3f5,1270290.3
6e33d3f7,1510887.3
6e33d3fd,1229005.3
6e33d402,1161772.1
6e33d405,1249739.2
6e33d408,1546121.4
6e33d40a,1485874.1
6e33d40c,1317139.7
6e33d40f,1443291.9
6e33d413,1307582.1
6e33d416,1389894.7
6e33d419,1350805.5
6e33d41f,1306809.2
6e33d424,1531288.6
6e33d429,1513904.2
6e33d42f,1341828.2
6e33d433,1413152.7
6e33d439,1188411.6
6e33d43d,1340736.5
6e33d441,1217599.9
6e33d443,1117962.8
6e33d445,1462132.6
6e33d449,1328794.2
6e33d44c,1232734.1
6e33d450,1276387.9
6e33d456,1272745.0
6e33d45b,1569204.0
6e33d45f,1410553.9
6e33d461,1143583.5
6e33d466,1284347.0
6e33d46c,1145041.9
6e33d46f,1191227.1
6e33d471,1302682.4
6e33d473,1240364.8
6e33d478,1124601.4
6e33d47c,1398035.8
6e33d47e,1345179.2
6e33d482,1252344.5
6e33d486,1358846.3
6e33d489,1312385.8
6e33d48d,1372745.7
6e33d48f,1314943.9
6e33d491,1408208.1
6e33d496,1198192.6
6e33d49b,1163652.8
6e33d4a1,1400267.1
6e33d4a7,1039366.4
6e33d4ad,1534752.5
6e33d4af,1365401.6
6e33d4b3,1119015.3
6e33d4b6,1241059.8
6e33d4bc,1060663.7
6e33d4c0,1363479.8
6e33d4c4,1207065.6
6e33d4c9,1222905.1
6e33d4cd,919167.8
6e33d4d0,1204567.5
6e33d4d6,1396234.0
6e33d4d8,1453893.5
6e33d4dd,1006769.6
6e33d4df,1402544.1
6e33d4e2,1275500.2
6e33d4e6,1550227.8
6e33d4eb,1388660.6
6e33d4ef,1292133.2
6e33d4f1,1407295.6
6e33d4f7,1027162.3
6e33d4fb,1245855.4
6e33d4fd,1441202.5
6e33d4ff,1417334.4
6e33d501,1433981.7
6e33d503,1247088.0
6e33d508,1493635.0
6e33d50d,1374897.6
6e33d513,1341636.6
6e33d517,1358022.0
6e33d51b,1314089.8
6e33d521,1317003.9
6e33d527,1321506.1
6e33d52a,1447329.1
6e33d52e,1304352.2
6e33d534,1420004.5
6e33d536,1372579.7
6e33d53b,1488334.9
6e33d540,1471845.3
6e33d546,1474543.6
6e33d54a,1318728.5
6e33d54d,1395902.2
6e33d553,1524130.0
6e33d556,1458392.8
6e33d55b,1355507.4
6e33d560,1268851.9
6e33d566,1313080.1
6e33d56c,1463571.9
6e33d56f,1206702.0
6e33d573,1047984.6
6e33d578,1522346.6
6e33d57a,1278533.9
6e33d57d,1426318.2
6e33d581,1208599.2
6e33d586,1427755.1
6e33d589,1067164.0
6e33d58e,1251627.5
6e33d590,1549237.8
6e33d594,1462119.7
6e33d598,1184669.6
6e33d59c,1345641.9
6e33d5a0,1390842.7
6e33d5a5,1359630.8
6e33d5aa,1523484.8
6e33d5ad,1491651.0
6e33d5b2,1273565.5
6e33d5b5,1169124.0
6e33d5b9,1311443.7
6e33d5bf,1414807.8
6e33d5c4,1279031.1
6e33d5c6,1257629.9
6e33d5c9,1404526.7
6e33d5ce,1466938.3
6e33d5d0,1229497.3
6e33d5d4,1203649.8
6e33d5d6,1618896.5
6e33d5dc,1256738.9
6e33d5e2,1327099.9
6e33d5e5,1278450.6
6e33d5e7,1390159.5
6e33d5eb,1557255.0
6e33d5ee,1284758.4
6e33d5f0,1315256.5
6e33d5f6,1242630.4
6e33d5fc,1493833.7
6e33d600,1285569.0
6e33d604,1217028.5
6e33d607,1523273.5
6e33d60d,1255117.3
6e33d610,1273986.8
6e33d616,1499273.5
6e33d619,1409655.4
6e33d61c,1410828.6
6e33d620,1215601.0
6e33d623,872127.7
6e33d626,1365648.7
6e33d62a,1262968.9
6e33d62c,1383705.8
6e33d62e,996447.9
6e33d632,1313590.3
6e33d634,1379400.5
6e33d637,1157804.1
6e33d63d,1435926.7
6e33d643,1167909.1
6e33d645,1395611.9
6e33d64a,1478478.7
6e33d64e,1461918.3
6e33d651,1339332.5
6e33d656,1396792.0
6e33d659,951325.8
6e33d65b,1329686.6
6e33d65e,1261997.7
6e33d660,1282336.2
6e33d666,1376759.5
6e33d669,1397543.8
6e33d66e,1412410.7
6e33d673,1239612.0
6e33d679,1240913.0
6e33d67b,1278519.3
6e33d681,1396589.8
6e33d685,1414265.5
6e33d687,1323822.4
6e33d68b,1277304.6
6e33d68d,1509061.5
6e33d68f,1281036.3
6e33d694,1429774.5
6e33d699,1371723.4
6e33d69c,1453913.3
6e33d69f,1382686.0
6e33d6a2,1007816.0
6e33d6a4,1246106.3
6e33d6a7,1465206.6
6e33d6ad,1362789.9
6e33d6af,1287470.7
6e33d6b5,1389656.8
6e33d6ba,1328377.6
6e33d6c0,1354213.5
6e33d6c2,1216914.5
6e33d6c8,917009.3
6e33d6cb,1435311.2
6e33d6cd,891224.6
6e33d6d3,1365274.3
6e33d6d6,1402285.6
6e33d6db,1279556.5
6e33d6e1,1410065.9
6e33d6e6,1440840.8
6e33d6ec,1341524.3
6e33d6ee,1398533.2
6e33d6f4,1284690.7
6e33d6f9,1282316.4
6e33d6fb,1197415.0
6e33d701,1320495.8
6e33d707,1265029.8
6e33d70c,1367751.9
6e33d711,1349313.0
6e33d717,1394586.7
6e33d719,1030004.7
6e33d71f,1319610.4
6e33d723,1145968.0
6e33d729,1173025.4
6e33d72e,1328834.1
6e33d731,1289075.1
6e33d734,1158870.2
6e33d738,1342501.3
6e33d73c,1378011.1
6e33d73e,1149818.5
6e33d744,1387017.4
6e33d748,1289102.2
6e33d74a,1410558.3
6e33d74c,1079564.9
6e33d750,1141636.1
6e33d756,1128501.4
6e33d75b,889300.1
6e33d761,1465927.9
6e33d767,1211426.0
6e33d76d,1401076.6
6e33d76f,1300712.2
6e33d773,1557188.5
6e33d778,1450709.1
6e33d77e,1379273.5
6e33d781,1407035.1
6e33d787,1492372.8
6e33d78d,1304954.9
6e33d792,1569792.9
6e33d797,1350315.2
6e33d799,1323448.3
6e33d79c,1313318.6
6e33d7a0,1059073.4
6e33d7a6,1204248.9
6e33d7a9,1470427.2
6e33d7ae,1322266.9
6e33d7b1,1259115.6
6e33d7b7,1471914.3
6e33d7ba,1339891.2
6e33d7be,1280213.5
6e33d7c3,1444035.8
6e33d7c7,1175135.4
6e33d7cd,1324177.4
6e33d7d2,1382943.7
6e33d7d8,1290192.7
6e33d7dd,1391386.2
6e33d7e0,1208871.8
6e33d7e5,1242590.6
6e33d7e9,1482231.1
6e33d7ec,1356259.9
6e33d7ee,1289078.2
6e33d7f4,910219.4
6e33d7f7,1218851.0
6e33d7fb,1117077.5
6e33d7fe,1395580.5
6e33d801,1294690.6
6e33d805,1193863.6
6e33d808,1489911.9
6e33d80a,1337690.1
6e33d80c,1316058.8
6e33d811,1400754.3
6e33d817,1271663.2
6e33d81a,792627.8
6e33d820,1344013.9
6e33d822,1295017.2
6e33d825,1453088.8
6e33d827,1255705.0
6e33d829,1410226.4
6e33d82c,1272817.2
6e33d82f,1118349.8
6e33d833,1488174.2
6e33d838,980490.6
6e33d83a,1094035.9
6e33d83c,1371258.6
6e33d840,1317362.1
6e33d842,1211262.6
6e33d846,1315717.7
6e33d849,1435870.8
6e33d84d,1372245.5
6e33d851,1359975.1
6e33d856,1258662.9
6e33d85c,1407393.5
6e33d85f,1506297.9
6e33d863,1498068.2
6e33d865,1377239.3
6e33d869,1171947.1
6e33d86b,1183592.2
6e33d86f,1440934.5
6e33d871,1500052.1
6e33d873,1386225.0
6e33d876,1258749.9
6e33d87b,1326521.8
6e33d87f,1288635.3
6e33d883,1447698.1
6e33d889,1161831.6
6e33d88c,1435656.2
6e33d892,1344026.3
6e33d895,1342741.0
6e33d89b,1316451.1
6e33d89e,1264218.0
6e33d8a1,1353123.9
6e33d8a3,1190204.1
6e33d8a6,1518604.1
6e33d8ab,890832.0
6e33d8ad,1046314.8
6e33d8b0,1230859.7
6e33d8b4,1310957.7
6e33d8b9,1283560.9
6e33d8bc,1338185.2
6e33d8bf,1310020.0
6e33d8c3,1477926.6
6e33d8c5,1079470.0
6e33d8ca,1262001.1
6e33d8cd,1342797.7
6e33d8d2,1380410.5
6e33d8d4,1321755.8
6e33d8d6,1249091.4
6e33d8dc,1466201.5
6e33d8e2,1114312.7
6e33d8e8,1433308.7
6e33d8ed,1212471.8
6e33d8f3,1450434.7
6e33d8f9,1400034.8
6e33d8ff,1202619.4
6e33d905,1105990.7
6e33d908,1491161.0
6e33d90a,1279137.0
6e33d90e,1360070.6
6e33d911,1303647.0
6e33d915,1129719.2
6e33d918,1245310.3
6e33d91a,1288782.1
6e33d91f,1451619.4
6e33d925,1238408.1
6e33d927,1327518.7
6e33d92d,1463917.0
6e33d92f,1187325.0
6e33d934,1079774.2
6e33d938,1235913.0
6e33d93c,1213158.0
6e33d93f,1527671.4
6e33d945,1429539.9
6e33d948,1388876.9
6e33d94a,1202059.5
6e33d94d,1341833.7
6e33d94f,1402085.9
6e33d951,1343745.0
6e33d957,1374732.7
6e33d95d,1550946.4
6e33d960,1142847.1
6e33d964,1223179.7
6e33d967,1507517.6
6e33d96b,1304996.4
6e33d970,1427046.0
6e33d976,1226271.4
6e33d978,1419542.8
6e33d97e,1014704.4
6e33d981,1516927.1
6e33d985,1034324.3
6e33d98a,1265534.8
6e33d98e,1256147.6
6e33d991,1412299.5
6e33d996,944981.9
6e33d99a,1395910.2
6e33d99e,1423961.3
6e33d9a2,1495245.2
6e33d9a4,1514109.7
6e33d9aa,1002442.6
6e33d9af,1348708.3
6e33d9b5,1479112.7
6e33d9b8,1384712.2
6e33d9bd,1404989.2
6e33d9c2,1517754.2
6e33d9c6,1397553.2
6e33d9c9,1465169.1
6e33d9ce,1145238.5
6e33d9d3,1403531.6
6e33d9d8,1137377.2
6e33d9dd,1488367.4
6e33d9e3,934839.9
6e33d9e9,1212555.1
6e33d9eb,1157179.7
6e33d9f1,1236844.2
6e33d9f6,1013639.1
6e33d9f9,1413345.3
6e33d9ff,1341390.1
6e33da04,1459398.0
6e33da06,1355775.3
6e33da08,1342614.8
6e33da0c,1180737.0
6e33da12,1108606.3
6e33da18,1228286.9
6e33da1e,1445231.0
6e33da24,1417653.9
6e33da26,1240977.6
6e33da29,1443034.4
6e33da2c,939682.7
6e33da30,1221044.6
6e33da35,1492378.1
6e33da3b,1433681.5
6e33da41,1121559.5
6e33da46,1467075.4
6e33da49,1130909.8
6e33da4e,1498441.3
6e33da50,1244204.9
6e33da52,1319260.1
6e33da57,1145753.1
6e33da59,1423901.7
6e33da5e,1411279.5
6e33da60,969323.9
6e33da63,1319219.2
6e33da65,1258669.6
6e33da68,1439192.8
6e33da6d,1344002.0
6e33da6f,1471561.2
6e33da75,1225735.8
6e33da7a,1399656.5
6e33da7f,1421886.9
6e33da81,1201314.4
6e33da86,1167442.3
6e33da89,1133306.4
6e33da8e,1086107.4
6e33da93,1352535.0
6e33da95,1059726.2
6e33da99,1317127.0
6e33da9c,1371737.0
6e33daa2,1075353.9
6e33daa6,1438805.8
6e33daa9,1289752.2
6e33daaf,1320021.5
6e33dab1,1123403.6
6e33dab3,1351959.6
6e33dab8,1240385.7
6e33dabc,1276473.5
6e33dabe,1370892.2
6e33dac1,1052374.3
6e33dac5,1436932.0
6e33dac7,1169302.4
6e33dacd,1464627.6
6e33dad0,1460231.3
6e33dad4,1283644.1
6e33dad7,981232.7
6e33dada,1263177.4
6e33dadd,1253637.6
6e33dae1,1407069.0
6e33dae6,1252789.7
6e33dae9,1267388.8
6e33daef,1338217.5
6e33daf1,1169819.1
6e33daf4,1418440.9
6e33daf7,1269024.2
6e33daf9,1223043.9
6e33dafb,1299455.7
6e33db01,1356868.1
6e33db06,1196499.9
6e33db09,1295454.7
6e33db0d,1370657.2
6e33db0f,1467441.7
6e33db12,1339022.6
6e33db18,1492349.2
6e33db1d,1412053.3
6e33db22,1354220.2
6e33db28,1495338.5
6e33db2a,1363992.1
6e33db2e,1395448.0
6e33db34,1514823.2
6e33db38,1310618.2
6e33db3e,1230004.7
6e33db41,1300528.4
6e33db43,1419216.8
6e33db49,962202.2
6e33db4b,1489525.5
6e33db50,1087770.6
6e33db54,1401458.5
6e33db56,1208850.7
6e33db58,1176523.3
6e33db5b,1159077.5
6e33db61,1012398.8
6e33db64,1240703.7
6e33db66,1344933.1
6e33db6a,1289832.9
6e33db6e,1363747.1
6e33db71,1419016.6
6e33db75,1338864.6
6e33db79,1484548.1
6e33db7c,1235156.7
6e33db7f,1513932.6
6e33db82,1451378.8
6e33db87,1229099.1
6e33db8a,1304687.2
6e33db8f,1212777.3
6e33db93,1471406.6
6e33db98,1464370.9
6e33db9a,1245162.6
6e33db9c,1385660.1
6e33db9e,1312944.5
6e33dba0,1426856.3
6e33dba2,881125.9
6e33dba5,1488560.0
6e33dbab,1339472.5
6e33dbaf,1397239.6
6e33dbb1,1400780.2
6e33dbb7,1388669.0
6e33dbbd,979119.1
6e33dbbf,1528154.5
6e33dbc2,1331810.2
6e33dbc5,1123682.5
6e33dbcb,1158440.6
6e33dbcf,1211285.9
6e33dbd2,1252159.8
6e33dbd8,1545906.4
6e33dbdc,1513643.4
6e33dbe2,1450801.9
6e33dbe8,1452118.5
6e33dbee,1228026.4
6e33dbf2,1364717.8
6e33dbf4,1164331.2
6e33dbf7,1159961.2
6e33dbfc,1163074.0
6e33dc02,1509923.0
6e33dc06,1410102.2
6e33dc0b,1183157.1
6e33dc0e,1426145.9
6e33dc13,1307888.5
6e33dc17,877456.9
6e33dc1d,1378783.3
6e33dc21,1276419.6
6e33dc23,1282395.4
6e33dc28,1056345.5
6e33dc2a,1371484.8
6e33dc2d,1292502.3
6e33dc30,1240406.8
6e33dc32,1378256.7
6e33dc38,1229064.9
6e33dc3a,1403518.7
6e33dc3c,1262382.3
6e33dc3f,1332563.3
6e33dc41,1511822.5
6e33dc45,900452.7
6e33dc47,1060827.1
6e33dc4d,1256364.8
6e33dc52,1322202.8
6e33dc57,1409990.3
6e33dc5a,1222271.7
6e33dc60,1413221.0
6e33dc62,1106060.0
6e33dc65,1368997.0
6e33dc6b,1333741.5
6e33dc6e,1180231.8
6e33dc71,1242858.0
6e33dc77,1142965.6
6e33dc7d,1492158.6
6e33dc80,1314893.6
6e33dc84,1225041.2
6e33dc89,1346842.0
6e33dc8e,1489996.9
6e33dc93,1159577.7
6e33dc97,1369991.0
6e33dc9b,1332187.9
6e33dc9f,1320302.7
6e33dca4,1372886.5
6e33dca8,1439488.3
6e33dcae,1432597.4
6e33dcb3,1278435.5
6e33dcb7,1171782.0
6e33dcbb,1408848.1
6e33dcbd,1351469.9
6e33dcbf,1352520.8
6e33dcc2,1347330.3
6e33dcc8,1065102.2
6e33dccb,1300862.6
6e33dccd,1554546.0
6e33dcd2,1094226.5
6e33dcd8,1262228.5
6e33dcde,1205338.0
6e33dce3,1350479.9
6e33dce6,1287085.7
6e33dce9,1167498.8
6e33dced,1397348.0
6e33dcf2,1469203.5
6e33dcf5,1355945.2
6e33dcfb,1335598.5
6e33dd01,1250083.6
6e33dd03,1196564.3
6e33dd07,1489219.3
6e33dd0a,1054892.1
6e33dd0d,924181.3
6e33dd0f,1192597.7
6e33dd11,1392296.8
6e33dd13,1530744.9
6e33dd16,1270506.3
6e33dd1b,1324536.7
6e33dd1f,1331628.0
6e33dd25,1350683.4
6e33dd28,1001992.3
6e33dd2e,1396541.1
6e33dd32,1219351.1
6e33dd37,1496276.9
6e33dd3a,1168491.6
6e33dd3f,1450115.9
6e33dd45,1290946.2
6e33dd4a,1475848.5
6e33dd50,1265618.8
6e33dd52,1466368.8
6e33dd58,1461607.0
6e33dd5d,1543389.8
6e33dd63,1526132.8
6e33dd66,1230168.0
6e33dd69,1269697.4
6e33dd6b,1433490.2
6e33dd6f,1217426.9
6e33dd73,1373749.8
6e33dd75,1403905.5
6e33dd7a,1285767.7
6e33dd7e,1443739.3
6e33dd84,1388881.9
6e33dd86,1390323.8
6e33dd8a,1393408.9
6e33dd8e,1278408.4
6e33dd92,1174314.2
6e33dd95,1331632.6
6e33dd9b,1228278.2
6e33dda1,1040088.4
6e33dda6,1014092.1
6e33dda9,1365218.5
6e33ddab,1489313.7
6e33ddb1,1393352.8
6e33ddb3,1452621.9
6e33ddb8,1488656.3
6e33ddbd,1338200.0
6e33ddc2,921014.7
6e33ddc4,1341480.5
6e33ddc7,1460360.6
6e33ddca,1344262.7
6e33ddce,1377412.3
6e33ddd0,904905.8
6e33ddd5,1502663.3
6e33ddda,1041365.2
6e33dddc,1399138.3
6e33ddde,1449234.5
6e33dde1,1316110.1
6e33dde7,1330798.3
6e33ddea,1435263.8
6e33ddf0,1162428.1
6e33ddf6,1314182.8
6e33ddf9,876425.6
6e33ddfc,1253511.8
6e33de00,1367624.3
6e33de02,993773.2
6e33de04,1267522.3
6e33de0a,1290993.5
6e33de0e,1510917.1
6e33de10,1261869.8
6e33de16,1334769.6
6e33de18,1217942.1
6e33de1d,1350075.7
6e33de22,1210740.3
6e33de24,1405286.4
6e33de2a,1315342.8
6e33de2f,1426968.5
6e33de35,1424656.3
6e33de3a,1253952.7
6e33de3e,1502507.2
6e33de42,1457946.0
6e33de47,1164482.2
6e33de4b,1582308.0
6e33de4e,1457490.4
6e33de54,884603.0
6e33de56,1558740.2
6e33de58,1050533.9
6e33de5a,1384226.6
6e33de5c,973155.7
6e33de61,1518300.0
6e33de65,1457370.3
6e33de6a,1351122.9
6e33de6e,1289467.4
6e33de70,1302260.2
6e33de76,1409649.3
6e33de7b,903858.1
6e33de80,1422307.1
6e33de85,1492197.8
6e33de88,973744.2
6e33de8e,1424444.4
6e33de91,1493732.5
6e33de95,1227267.5
6e33de97,1457011.1
6e33de9b,1479233.7
6e33dea1,1401749.5
6e33dea5,1123162.3
6e33dea8,884951.8
6e33deaa,1222116.6
6e33dead,1137461.8
6e33deb3,1400868.6
6e33deb9,1109977.4
6e33debd,1440698.1
6e33dec1,1241360.6
6e33dec4,1507434.5
6e33dec9,1154232.6
6e33decc,1488131.6
6e33ded2,1357547.4
6e33ded7,1513350.6
6e33dedb,1330753.9
6e33dede,1524086.0
6e33dee2,1347624.3
6e33dee6,1082193.4
6e33deec,1368831.3
6e33def0,1398740.3
6e33def6,893803.9
6e33def8,1338414.2
6e33defc,1371226.6
6e33df02,1397167.7
6e33df04,1369498.9
6e33df07,1383093.4
6e33df0c,1290162.8
6e33df0f,1489711.3
6e33df14,1462294.3
6e33df19,1306518.5
6e33df1f,1282122.6
6e33df25,1390577.1
6e33df29,1244953.5
6e33df2e,1365569.8
6e33df33,1414005.8
6e33df35,1151295.3
6e33df39,1135156.7
6e33df3d,906285.3
6e33df41,1488945.8
6e33df45,990774.5
6e33df4a,1395866.9
6e33df4e,1394703.4
6e33df54,1307754.0
6e33df58,1212010.0
6e33df5c,1016097.0
6e33df62,1307601.6
6e33df64,1580416.1
6e33df68,1310649.3
6e33df6d,1257405.2
6e33df72,1398317.8
6e33df77,1179644.4
6e33df7a,1234591.6
6e33df7e,1225723.6
6e33df82,1587928.7
6e33df85,1228611.9
6e33df88,1349449.0
6e33df8c,1460231.7
6e33df92,1284521.3
6e33df94,1269140.8
6e33df99,1371376.4
6e33df9c,1365485.2
6e33df9e,1438284.2
6e33dfa4,1228614.4
6e33dfa6,1190769.8
6e33dfab,1301464.3
6e33dfae,1455300.2
6e33dfb2,1372983.2
6e33dfb6,1436475.0
6e33dfb8,1452861.1
6e33dfba,1275797.9
6e33dfbc,1347832.0
6e33dfbe,1490069.1
6e33dfc4,1446932.0
6e33dfc9,1406609.5
6e33dfcc,912150.1
6e33dfd2,1350357.2
6e33dfd4,1435705.1
6e33dfd7,1340286.3
6e33dfdd,1143527.9
6e33dfe1,1264309.5
6e33dfe3,1124062.3
6e33dfe6,1554092.9
6e33dfeb,1295629.6
6e33dfee,1069028.8
6e33dff4,1037099.3
6e33dffa,1190505.7
6e33e000,1393535.6
6e33e004,1343852.4
6e33e008,891072.3
6e33e00a,1156002.8
6e33e00f,1189323.7
6e33e014,1329351.9
6e33e019,1374788.0
6e33e01d,1400021.5
6e33e01f,1418966.0
6e33e023,1313857.7
6e33e027,1261937.9
6e33e02a,1348193.7
6e33e02c,1238502.8
6e33e032,1433307.9
6e33e034,1088951.9
6e33e038,1478333.8
6e33e03c,1479435.2
6e33e041,1247963.5
6e33e044,1452662.9
6e33e047,1276209.7
6e33e049,1486952.2
6e33e04c,1266849.6
6e33e04e,1327455.1
6e33e054,962145.6
6e33e057,1299928.7
6e33e05a,1429115.8
6e33e060,1155429.4
6e33e065,1211774.3
6e33e06a,1225460.6
6e33e06c,1378496.5
6e33e071,1554872.9
6e33e075,1432730.0
6e33e07a,1118623.3
6e33e07c,1275963.6
6e33e082,1142726.2
6e33e088,1369627.7
6e33e08d,1486129.4
6e33e093,1448332.1
6e33e097,1106889.7
6e33e09d,1278855.7
6e33e09f,1196511.0
6e33e0a4,1335916.4
6e33e0a9,1232262.5
6e33e0ad,896132.9
6e33e0af,1389214.8
6e33e0b2,1207172.5
6e33e0b6,1352505.9
6e33e0ba,960070.4
6e33e0bf,1304946.4
6e33e0c1,1342724.6
6e33e0c4,1203880.3
6e33e0c8,1298271.7
6e33e0cc,1493437.8
6e33e0d0,1370799.3
6e33e0d2,1301708.1
6e33e0d7,1371722.2
6e33e0dd,1366475.3
6e33e0e1,1487321.3
6e33e0e7,1320993.5
6e33e0ec,831846.9
6e33e0f0,1240656.3
6e33e0f6,1475534.7
6e33e0fb,1458033.2
6e33e0fd,1264397.5
6e33e100,935649.9
6e33e103,1115091.9
6e33e107,1265895.5
6e33e10b,1104806.6
6e33e10e,1415868.8
6e33e112,1324587.3
6e33e118,1399758.6
6e33e11b,1292438.2
