House ID,Golden Grains
6e33d4ef,1297260.2
6e33d4f1,1362162.2
6e33d4f7,1058375.2
6e33d4fb,1243055.8
6e33d4fd,1427503.4
6e33d4ff,1444154.5
6e33d501,1417236.6
6e33d503,1257161.4
6e33d508,1473535.3
6e33d50d,1409685.2
6e33d513,1380254.3
6e33d517,1345000.0
6e33d51b,1310006.6
6e33d521,1288142.8
6e33d527,1324299.6
6e33d52a,1473349.2
6e33d52e,1338871.1
6e33d534,1409774.4
6e33d536,1368001.8
6e33d53b,1487174.5
6e33d540,1478254.3
6e33d546,1471341.1
6e33d54a,1304252.0
6e33d54d,1379002.9
6e33d553,1540330.6
6e33d556,1440975.2
6e33d55b,1388784.7
6e33d560,1288970.6
6e33d566,1363514.0
6e33d56c,1440095.4
6e33d56f,1253390.7
6e33d573,1059981.7
6e33d578,1544657.5
6e33d57a,1289130.3
6e33d57d,1451924.1
6e33d581,1210025.9
6e33d586,1463747.3
6e33d589,1060689.8
6e33d58e,1239268.0
6e33d590,1531764.5
6e33d594,1490262.1
6e33d598,1199212.9
6e33d59c,1366967.5
6e33d5a0,1381040.6
6e33d5a5,1321703.4
6e33d5aa,1470847.4
6e33d5ad,1486081.7
6e33d5b2,1243278.3
6e33d5b5,1147611.4
6e33d5b9,1292806.8
6e33d5bf,1445180.3
6e33d5c4,1265874.7
6e33d5c6,1251347.3
6e33d5c9,1477512.9
6e33d5ce,1474559.2
6e33d5d0,1271122.8
6e33d5d4,1157260.9
6e33d5d6,1632407.1
6e33d5dc,1264984.6
6e33d5e2,1340892.0
6e33d5e5,1322000.2
6e33d5e7,1366470.9
6e33d5eb,1547975.5
6e33d5ee,1291460.9
6e33d5f0,1333565.7
6e33d5f6,1227055.6
6e33d5fc,1564559.1
6e33d600,1191041.4
6e33d604,1239419.1
6e33d607,1548440.0
6e33d60d,1240507.2
6e33d610,1288810.5
6e33d616,1461370.3
6e33d619,1374597.6
6e33d61c,1436423.7
6e33d620,1233588.0
6e33d623,823886.3
6e33d626,1367165.4
6e33d62a,1283769.4
6e33d62c,1358507.2
6e33d62e,994685.0
6e33d632,1323086.0
6e33d634,1380711.4
6e33d637,1158797.0
6e33d63d,1431115.5
6e33d643,1193865.5
6e33d645,1362309.0
6e33d64a,1497268.7
6e33d64e,1499573.1
6e33d651,1313294.7
6e33d656,1405583.1
6e33d659,954568.3
6e33d65b,1318512.3
6e33d65e,1270156.6
6e33d660,1269620.2
6e33d666,1412882.9
6e33d669,1396323.3
6e33d66e,1426071.6
6e33d673,1221610.5
6e33d679,1280045.7
6e33d67b,1270429.0
6e33d681,1408327.4
6e33d685,1396207.7
6e33d687,1334506.0
6e33d68b,1279987.4
6e33d68d,1521426.4
6e33d68f,1275074.9
6e33d694,1421280.9
6e33d699,1349377.2
6e33d69c,1442361.8
6e33d69f,1372525.0
6e33d6a2,1116531.2
6e33d6a4,1276974.6
6e33d6a7,1431481.8
6e33d6ad,1386967.0
6e33d6af,1275473.2
6e33d6b5,1446137.3
6e33d6ba,1333678.3
6e33d6c0,1315006.0
6e33d6c2,1172355.7
6e33d6c8,965802.7
6e33d6cb,1453592.1
6e33d6cd,899181.0
6e33d6d3,1371078.1
6e33d6d6,1439964.3
6e33d6db,1321827.4
6e33d6e1,1454502.8
6e33d6e6,1430984.3
6e33d6ec,1380250.7
6e33d6ee,1375159.2
6e33d6f4,1258767.1
6e33d6f9,1245195.9
6e33d6fb,1190167.2
6e33d701,1343507.9
6e33d707,1250117.0
6e33d70c,1382069.2
6e33d711,1357772.3
6e33d717,1392568.0
6e33d719,1057820.1
6e33d71f,1344332.8
6e33d723,1173660.9
6e33d729,1199938.1
6e33d72e,1330927.2
6e33d731,1284641.9
6e33d734,1118234.3
6e33d738,1340353.6
6e33d73c,1386321.1
6e33d73e,1166850.0
6e33d744,1355380.9
6e33d748,1292136.5
6e33d74a,1476168.3
6e33d74c,1142317.5
6e33d750,1117297.2
6e33d756,1148374.4
6e33d75b,939894.1
6e33d761,1415823.4
6e33d767,1176340.8
6e33d76d,1384550.9
6e33d76f,1219776.6
6e33d773,1534225.8
6e33d778,1427200.8
6e33d77e,1398119.1
6e33d781,1457006.4
6e33d787,1468530.6
6e33d78d,1330250.0
6e33d792,1586637.6
6e33d797,1385903.5
6e33d799,1339438.7
6e33d79c,1307783.0
6e33d7a0,1107313.8
6e33d7a6,1184076.4
6e33d7a9,1448872.5
6e33d7ae,1361686.8
6e33d7b1,1204691.1
6e33d7b7,1475679.4
6e33d7ba,1369850.9
6e33d7be,1308323.1
6e33d7c3,1446038.7
6e33d7c7,1147830.9
6e33d7cd,1377055.0
6e33d7d2,1375128.7
6e33d7d8,1305431.2
6e33d7dd,1386597.6
6e33d7e0,1219915.4
6e33d7e5,1257106.8
6e33d7e9,1513920.5
6e33d7ec,1382390.7
6e33d7ee,1299993.9
6e33d7f4,911730.6
6e33d7f7,1276184.6
6e33d7fb,1087139.2
6e33d7fe,1415851.0
6e33d801,1330224.5
6e33d805,1190111.1
6e33d808,1465713.1
6e33d80a,1297703.9
6e33d80c,1289903.9
6e33d811,1387702.9
6e33d817,1267168.2
6e33d81a,782158.4
6e33d820,1333143.6
6e33d822,1300469.9
6e33d825,1429417.4
6e33d827,1302250.5
6e33d829,1368273.4
6e33d82c,1317527.3
6e33d82f,1111160.0
6e33d833,1518947.7
6e33d838,1062659.5
6e33d83a,1102867.6
6e33d83c,1326787.4
6e33d840,1341122.0
6e33d842,1268013.5
6e33d846,1304163.1
6e33d849,1421081.3
6e33d84d,1358703.3
6e33d851,1347769.0
6e33d856,1242866.7
6e33d85c,1395061.2
6e33d85f,1527060.8
6e33d863,1547018.5
6e33d865,1392105.2
6e33d869,1189697.9
6e33d86b,1217156.0
6e33d86f,1453197.3
6e33d871,1474362.3
6e33d873,1442241.9
6e33d876,1283234.1
6e33d87b,1360637.3
6e33d87f,1272755.9
6e33d883,1443347.7
6e33d889,1105620.9
6e33d88c,1456923.3
6e33d892,1337326.7
6e33d895,1369600.5
6e33d89b,1300415.6
6e33d89e,1251499.8
6e33d8a1,1380882.9
6e33d8a3,1225019.8
6e33d8a6,1535881.4
6e33d8ab,952362.6
6e33d8ad,1032845.8
6e33d8b0,1224432.3
6e33d8b4,1292435.0
6e33d8b9,1245427.6
6e33d8bc,1425408.4
6e33d8bf,1306307.3
6e33d8c3,1469759.8
6e33d8c5,1103241.0
6e33d8ca,1254332.7
6e33d8cd,1362575.5
6e33d8d2,1308803.8
6e33d8d4,1331163.7
6e33d8d6,1257078.0
6e33d8dc,1473296.1
6e33d8e2,1084738.7
6e33d8e8,1450353.1
6e33d8ed,1242076.1
6e33d8f3,1421804.0
6e33d8f9,1345691.0
6e33d8ff,1181342.1
6e33d905,1088930.2
6e33d908,1487902.0
6e33d90a,1254473.8
6e33d90e,1354234.0
6e33d911,1305595.8
6e33d915,1147114.1
6e33d918,1182966.0
6e33d91a,1253920.7
6e33d91f,1507470.7
6e33d925,1256005.2
6e33d927,1317040.7
6e33d92d,1473528.4
6e33d92f,1235613.1
6e33d934,1053585.7
6e33d938,1176842.8
6e33d93c,1181015.6
6e33d93f,1502975.1
6e33d945,1449550.5
6e33d948,1415036.6
6e33d94a,1168766.4
6e33d94d,1355505.0
6e33d94f,1429719.8
6e33d951,1329963.6
6e33d957,1380917.7
6e33d95d,1565512.4
6e33d960,1188807.9
6e33d964,1279655.8
6e33d967,1506167.0
6e33d96b,1325721.3
6e33d970,1413820.9
6e33d976,1138066.5
6e33d978,1409339.5
6e33d97e,978642.7
6e33d981,1496639.0
6e33d985,1033133.5
6e33d98a,1279956.6
6e33d98e,1241840.8
6e33d991,1408824.3
6e33d996,980550.1
6e33d99a,1354398.3
6e33d99e,1445343.1
6e33d9a2,1525860.7
6e33d9a4,1499598.6
6e33d9aa,1033884.1
6e33d9af,1346051.7
6e33d9b5,1476016.9
6e33d9b8,1368030.8
6e33d9bd,1357948.7
6e33d9c2,1515131.0
6e33d9c6,1396180.8
6e33d9c9,1488405.3
6e33d9ce,1175186.2
6e33d9d3,1394430.9
6e33d9d8,1143218.5
6e33d9dd,1470480.9
6e33d9e3,903779.4
6e33d9e9,1258428.2
6e33d9eb,1168837.3
6e33d9f1,1242932.6
6e33d9f6,1000264.7
6e33d9f9,1422394.3
6e33d9ff,1398287.0
6e33da04,1425058.4
6e33da06,1375144.7
6e33da08,1352892.3
6e33da0c,1172528.7
6e33da12,1113692.0
6e33da18,1231311.6
6e33da1e,1437341.0
6e33da24,1466683.6
6e33da26,1196013.0
6e33da29,1425676.9
6e33da2c,940760.4
6e33da30,1268663.7
6e33da35,1511879.1
6e33da3b,1473672.8
6e33da41,1110785.9
6e33da46,1481668.9
6e33da49,1146604.5
6e33da4e,1455658.6
6e33da50,1252426.5
6e33da52,1343146.6
6e33da57,1098754.9
6e33da59,1433071.4
6e33da5e,1423481.6
6e33da60,940810.8
6e33da63,1373216.2
6e33da65,1258860.7
6e33da68,1416416.1
6e33da6d,1360062.7
6e33da6f,1440342.5
6e33da75,1179510.9
6e33da7a,1400995.0
6e33da7f,1399953.2
6e33da81,1240848.7
6e33da86,1152162.0
6e33da89,1179371.0
6e33da8e,1084824.0
6e33da93,1354447.3
6e33da95,1067270.3
6e33da99,1337351.3
6e33da9c,1333754.9
6e33daa2,1110968.2
6e33daa6,1426222.7
6e33daa9,1262845.3
6e33daaf,1362379.0
6e33dab1,1155252.4
6e33dab3,1329061.8
6e33dab8,1244327.6
6e33dabc,1299001.0
6e33dabe,1359093.3
6e33dac1,1095972.0
6e33dac5,1441103.3
6e33dac7,1180392.9
6e33dacd,1443420.3
6e33dad0,1399840.5
6e33dad4,1263892.0
6e33dad7,994882.9
6e33dada,1273564.5
6e33dadd,1246760.7
6e33dae1,1339828.6
6e33dae6,1224837.7
6e33dae9,1245378.6
6e33daef,1315729.6
6e33daf1,1159133.8
6e33daf4,1458424.0
6e33daf7,1281433.1
6e33daf9,1265509.3
6e33dafb,1320222.4
6e33db01,1329867.5
6e33db06,1165819.3
6e33db09,1325959.8
6e33db0d,1376600.1
6e33db0f,1489729.1
6e33db12,1319633.9
6e33db18,1546920.3
6e33db1d,1414180.5
6e33db22,1338011.0
6e33db28,1518017.9
6e33db2a,1356026.7
6e33db2e,1410320.0
6e33db34,1546475.7
6e33db38,1322668.3
6e33db3e,1211458.5
6e33db41,1305601.7
6e33db43,1410761.7
6e33db49,976917.3
6e33db4b,1484000.8
6e33db50,1082150.1
6e33db54,1435373.6
6e33db56,1171557.2
6e33db58,1202413.3
6e33db5b,1171592.8
6e33db61,1010428.9
6e33db64,1203293.4
6e33db66,1366383.6
6e33db6a,1265629.3
6e33db6e,1387719.4
6e33db71,1429728.1
6e33db75,1319302.7
6e33db79,1460374.6
6e33db7c,1240172.8
6e33db7f,1503370.6
6e33db82,1438272.2
6e33db87,1271415.9
6e33db8a,1329761.3
6e33db8f,1205040.0
6e33db93,1417074.7
6e33db98,1445685.0
6e33db9a,1224188.5
6e33db9c,1419438.1
6e33db9e,1320703.3
6e33dba0,1459063.2
6e33dba2,848983.4
6e33dba5,1502130.0
6e33dbab,1351425.5
6e33dbaf,1421639.4
6e33dbb1,1416505.6
6e33dbb7,1407094.7
6e33dbbd,980334.7
6e33dbbf,1518988.2
6e33dbc2,1311757.3
6e33dbc5,1145992.9
6e33dbcb,1163065.6
6e33dbcf,1199787.5
6e33dbd2,1280492.2
6e33dbd8,1581018.5
6e33dbdc,1490127.5
6e33dbe2,1459945.7
6e33dbe8,1476297.7
6e33dbee,1237658.4
6e33dbf2,1372520.4
6e33dbf4,1224216.3
6e33dbf7,1108376.2
6e33dbfc,1136438.8
6e33dc02,1524676.8
6e33dc06,1435987.9
6e33dc0b,1201331.8
6e33dc0e,1410873.2
6e33dc13,1322152.8
6e33dc17,932465.0
6e33dc1d,1406923.4
6e33dc21,1280703.8
6e33dc23,1318447.2
6e33dc28,1020375.0
6e33dc2a,1365897.6
6e33dc2d,1248315.8
6e33dc30,1299269.3
6e33dc32,1336691.0
6e33dc38,1270069.4
6e33dc3a,1439173.9
6e33dc3c,1278762.7
6e33dc3f,1361513.9
6e33dc41,1485784.9
6e33dc45,900340.6
6e33dc47,1046535.8
6e33dc4d,1243031.4
6e33dc52,1341140.5
6e33dc57,1383484.1
6e33dc5a,1278707.8
6e33dc60,1424992.4
6e33dc62,1098881.9
6e33dc65,1360251.6
6e33dc6b,1314264.0
6e33dc6e,1169398.0
6e33dc71,1301694.3
6e33dc77,1167573.2
6e33dc7d,1470215.9
6e33dc80,1296493.0
6e33dc84,1208098.9
6e33dc89,1391774.9
6e33dc8e,1512390.4
6e33dc93,1088477.0
6e33dc97,1388746.1
6e33dc9b,1340306.3
6e33dc9f,1391730.6
6e33dca4,1400805.1
6e33dca8,1447649.8
6e33dcae,1407499.0
6e33dcb3,1235049.8
6e33dcb7,1226909.7
6e33dcbb,1388473.4
6e33dcbd,1330618.3
6e33dcbf,1329316.9
6e33dcc2,1307994.0
6e33dcc8,1050767.3
6e33dccb,1303923.3
6e33dccd,1566372.0
6e33dcd2,1115122.1
6e33dcd8,1254440.3
6e33dcde,1266346.2
6e33dce3,1363927.8
6e33dce6,1269070.1
6e33dce9,1151727.4
6e33dced,1389946.6
6e33dcf2,1484791.4
6e33dcf5,1372782.3
6e33dcfb,1348604.2
6e33dd01,1261751.2
6e33dd03,1244256.1
6e33dd07,1500732.1
6e33dd0a,1075054.5
6e33dd0d,943631.4
6e33dd0f,1172051.1
6e33dd11,1420855.4
6e33dd13,1493041.4
6e33dd16,1247653.9
6e33dd1b,1338457.4
6e33dd1f,1322885.5
6e33dd25,1345434.5
6e33dd28,965575.4
6e33dd2e,1342325.5
6e33dd32,1217419.1
6e33dd37,1546707.1
6e33dd3a,1119117.9
6e33dd3f,1466550.3
6e33dd45,1291051.5
6e33dd4a,1432140.6
6e33dd50,1301114.6
6e33dd52,1427244.6
6e33dd58,1460412.4
6e33dd5d,1526729.8
6e33dd63,1521764.3
6e33dd66,1230044.0
6e33dd69,1295597.5
6e33dd6b,1424770.9
6e33dd6f,1239612.3
6e33dd73,1353707.1
6e33dd75,1421842.6
6e33dd7a,1300700.7
6e33dd7e,1416254.8
6e33dd84,1417841.4
6e33dd86,1458730.4
6e33dd8a,1384176.2
6e33dd8e,1239761.8
6e33dd92,1121860.5
6e33dd95,1293581.1
6e33dd9b,1249559.8
6e33dda1,1054112.8
6e33dda6,966610.1
6e33dda9,1397120.0
6e33ddab,1490983.5
6e33ddb1,1387656.7
6e33ddb3,1462545.1
6e33ddb8,1473249.3
6e33ddbd,1333064.2
6e33ddc2,970901.6
6e33ddc4,1379099.1
6e33ddc7,1477425.3
6e33ddca,1388281.1
6e33ddce,1441716.8
6e33ddd0,862172.6
6e33ddd5,1490730.0
6e33ddda,1043231.8
6e33dddc,1442089.3
6e33ddde,1459885.6
6e33dde1,1349652.9
6e33dde7,1352286.8
6e33ddea,1428998.8
6e33ddf0,1201688.8
6e33ddf6,1303926.0
6e33ddf9,926245.8
6e33ddfc,1298094.0
6e33de00,1380320.6
6e33de02,1026069.9
6e33de04,1257108.8
6e33de0a,1251660.4
6e33de0e,1452823.2
6e33de10,1312192.1
6e33de16,1329778.0
6e33de18,1209231.9
6e33de1d,1299427.5
6e33de22,1185044.8
6e33de24,1370292.8
6e33de2a,1250221.6
6e33de2f,1410436.7
6e33de35,1430039.8
6e33de3a,1283757.7
6e33de3e,1535671.9
6e33de42,1479384.9
6e33de47,1126495.7
6e33de4b,1561235.9
6e33de4e,1460344.0
6e33de54,907668.7
6e33de56,1585006.6
6e33de58,1052468.6
6e33de5a,1382226.2
6e33de5c,962789.0
6e33de61,1545120.6
6e33de65,1443753.2
6e33de6a,1346381.4
6e33de6e,1283043.6
6e33de70,1289373.9
6e33de76,1392116.0
6e33de7b,951195.1
6e33de80,1472137.1
6e33de85,1519717.4
6e33de88,1006432.9
6e33de8e,1387740.4
6e33de91,1496583.8
6e33de95,1239449.5
6e33de97,1477301.4
6e33de9b,1452370.2
6e33dea1,1426477.3
6e33dea5,1107616.7
6e33dea8,891608.4
6e33deaa,1263505.7
6e33dead,1142005.7
6e33deb3,1406126.2
6e33deb9,1138816.2
6e33debd,1454909.1
6e33dec1,1188967.7
6e33dec4,1509540.1
6e33dec9,1215341.9
6e33decc,1492274.6
6e33ded2,1344353.7
6e33ded7,1508574.0
6e33dedb,1314335.9
6e33dede,1530868.0
6e33dee2,1340442.3
6e33dee6,1108355.2
6e33deec,1389010.8
6e33def0,1438050.2
6e33def6,930059.5
6e33def8,1338381.9
6e33defc,1330597.3
6e33df02,1363289.2
6e33df04,1333728.4
6e33df07,1356808.8
6e33df0c,1269366.4
6e33df0f,1475850.4
6e33df14,1498489.5
6e33df19,1305375.1
6e33df1f,1295692.3
6e33df25,1424600.8
6e33df29,1296467.1
6e33df2e,1370742.6
6e33df33,1431408.1
6e33df35,1167734.3
6e33df39,1124476.1
6e33df3d,856469.2
6e33df41,1466436.4
6e33df45,1011776.4
6e33df4a,1324389.7
6e33df4e,1398667.3
6e33df54,1331274.3
6e33df58,1231702.3
6e33df5c,963389.1
6e33df62,1342398.0
6e33df64,1526131.0
6e33df68,1279483.4
6e33df6d,1286538.9
6e33df72,1380045.8
6e33df77,1151994.3
6e33df7a,1186720.8
6e33df7e,1214691.1
6e33df82,1563684.3
6e33df85,1267890.8
6e33df88,1368685.3
6e33df8c,1442048.7
6e33df92,1254516.5
6e33df94,1295159.6
6e33df99,1369419.4
6e33df9c,1362299.9
6e33df9e,1477498.1
6e33dfa4,1190389.0
6e33dfa6,1204347.0
6e33dfab,1287425.4
6e33dfae,1482277.8
6e33dfb2,1333658.7
6e33dfb6,1438682.5
6e33dfb8,1436466.5
6e33dfba,1246379.0
6e33dfbc,1357538.5
6e33dfbe,1493974.9
6e33dfc4,1446607.0
6e33dfc9,1418519.9
6e33dfcc,920868.5
6e33dfd2,1315729.0
6e33dfd4,1436722.3
6e33dfd7,1358142.9
6e33dfdd,1127903.0
6e33dfe1,1299485.2
6e33dfe3,1099513.4
6e33dfe6,1558967.4
6e33dfeb,1310608.4
6e33dfee,1081267.5
6e33dff4,1060120.7
6e33dffa,1230144.1
6e33e000,1409170.8
6e33e004,1281487.0
6e33e008,862798.0
6e33e00a,1119197.1
6e33e00f,1198317.2
6e33e014,1297530.4
6e33e019,1420820.7
6e33e01d,1388898.2
6e33e01f,1426426.6
6e33e023,1307645.3
6e33e027,1308037.0
6e33e02a,1354450.9
6e33e02c,1243959.9
6e33e032,1476484.8
6e33e034,1112290.2
6e33e038,1432642.8
6e33e03c,1443875.1
6e33e041,1245813.3
6e33e044,1470588.3
6e33e047,1256680.0
6e33e049,1493815.0
6e33e04c,1284211.8
6e33e04e,1339796.4
6e33e054,955775.0
6e33e057,1300921.9
6e33e05a,1422632.0
6e33e060,1145699.7
6e33e065,1207545.6
6e33e06a,1168682.5
6e33e06c,1395786.6
6e33e071,1547704.7
6e33e075,1374034.6
6e33e07a,1113101.4
6e33e07c,1247025.6
6e33e082,1131983.0
6e33e088,1393430.9
6e33e08d,1467159.1
6e33e093,1478197.6
6e33e097,1095222.8
6e33e09d,1301342.1
6e33e09f,1255577.0
6e33e0a4,1364078.1
6e33e0a9,1188520.9
6e33e0ad,884992.6
6e33e0af,1374301.0
6e33e0b2,1194766.4
6e33e0b6,1371749.0
6e33e0ba,981045.7
6e33e0bf,1264015.0
6e33e0c1,1289506.6
6e33e0c4,1236498.5
6e33e0c8,1288833.9
6e33e0cc,1518910.6
6e33e0d0,1352255.6
6e33e0d2,1331108.3
6e33e0d7,1374550.3
6e33e0dd,1366948.2
6e33e0e1,1490106.2
6e33e0e7,1306567.0
6e33e0ec,856007.6
6e33e0f0,1211719.1
6e33e0f6,1493576.2
6e33e0fb,1489050.8
6e33e0fd,1261662.5
6e33e100,931519.0
6e33e103,1130618.1
6e33e107,1256001.2
6e33e10b,1088398.4
6e33e10e,1380906.5
6e33e112,1314733.7
6e33e118,1375378.6
6e33e11b,1299561.5
6e33e121,1494910.3
