House ID,Golden Grains
6e33d1b5,1392231.52
6e33d1b9,1272770.51
6e33d1bb,1342491.4
6e33d1bf,1208850.09
6e33d1c4,1422402.24
6e33d1c7,1485905.05
6e33d1cb,1463333.41
6e33d1cd,1298974.76
6e33d1d3,1309130.47
6e33d1d9,1425313.67
6e33d1dd,1267117.24
6e33d1e1,1462101.38
6e33d1e3,991488.27
6e33d1e8,1331524.02
6e33d1ec,1180616.1
6e33d1f2,1351495.55
6e33d1f6,1269803.64
6e33d1fa,1278339.8
6e33d1ff,1402583.26
6e33d205,1088069.74
6e33d207,1243727.87
6e33d209,1474306.85
6e33d20e,1374552.86
6e33d210,1213961.11
6e33d216,1130273.93
6e33d219,1132633.74
6e33d21d,1266676.93
6e33d221,1203922.98
6e33d227,1343360.12
6e33d22a,1261890.63
6e33d22e,1331254.58
6e33d230,1114441.89
6e33d234,1400674.47
6e33d239,957056.32
6e33d23e,1337803.58
6e33d241,1216350.1
6e33d244,1398798.14
6e33d247,1322651.62
6e33d24b,1374471.65
6e33d251,1093696.94
6e33d253,1314894.51
6e33d256,1124385.4
6e33d25c,1336631.9
6e33d25f,1396303.49
6e33d262,1149586.38
6e33d266,1322187.46
6e33d26b,1300772.67
6e33d26d,1469477.62
6e33d26f,1471644.08
6e33d274,1336512.73
6e33d278,1234115.69
6e33d27e,960957.09
6e33d281,1383079.33
6e33d286,1320137.72
6e33d28a,1439422.68
6e33d28e,1394995.02
6e33d293,1359798.36
6e33d298,1533620.63
6e33d29a,1423254.52
6e33d29c,1126663.69
6e33d29e,1146834.48
6e33d2a1,1423483.23
6e33d2a5,1038720.14
6e33d2ab,1255589.0
6e33d2b1,1291418.08
6e33d2b6,1536306.11
6e33d2bc,1341017.31
6e33d2c0,1384695.01
6e33d2c4,1215959.24
6e33d2c6,1037123.95
6e33d2cb,1414846.75
6e33d2d0,1269309.42
6e33d2d5,1215261.52
6e33d2db,1421256.74
6e33d2e1,1274984.81
6e33d2e7,960870.41
6e33d2ea,1032488.29
6e33d2ec,1299556.95
6e33d2f2,1363266.43
6e33d2f4,1507755.66
6e33d2fa,1201530.79
6e33d2fe,1252419.95
6e33d303,1427294.58
6e33d309,1282403.26
6e33d30f,1261330.25
6e33d312,1372445.06
6e33d314,1208818.16
6e33d31a,997842.32
6e33d31e,1182529.44
6e33d320,1194977.17
6e33d326,1281248.42
6e33d329,1485341.88
6e33d32f,1189119.02
6e33d333,1485540.72
6e33d339,1457162.03
6e33d33e,1415506.31
6e33d340,1171967.55
6e33d344,1324022.64
6e33d34a,1032336.78
6e33d34f,1451899.93
6e33d353,1107921.94
6e33d359,1146035.61
6e33d35f,1325119.45
6e33d362,1268619.55
6e33d366,1557022.51
6e33d368,1341571.77
6e33d36e,1470104.1
6e33d371,1389342.98
6e33d376,1130581.64
6e33d37c,1320714.27
6e33d381,1384811.89
6e33d383,1350817.91
6e33d388,1265175.65
6e33d38b,1195566.02
6e33d38d,1466337.04
6e33d38f,924725.15
6e33d393,1375735.85
6e33d399,1247532.87
6e33d39d,1476253.93
6e33d3a2,1449345.49
6e33d3a7,1416098.06
6e33d3ab,1017423.16
6e33d3af,1239250.97
6e33d3b5,1032550.28
6e33d3bb,1295248.95
6e33d3be,1058592.63
6e33d3c2,1470690.83
6e33d3c6,1436362.41
6e33d3ca,1108796.65
6e33d3cf,1128500.13
6e33d3d2,1366632.42
6e33d3d8,1459094.31
6e33d3de,1376104.98
6e33d3e0,1490908.01
6e33d3e6,1293205.42
6e33d3e8,1480776.1
6e33d3ee,1439975.83
6e33d3f0,1357508.69
6e33d3f3,1389571.84
6e33d3f5,1272883.44
6e33d3f7,1509113.69
6e33d3fd,1196626.44
6e33d402,1169560.06
6e33d405,1250757.12
6e33d408,1550577.09
6e33d40a,1491563.44
6e33d40c,1314085.82
6e33d40f,1482705.02
6e33d413,1297346.35
6e33d416,1406001.53
6e33d419,1333873.89
6e33d41f,1308017.1
6e33d424,1515721.1
6e33d429,1505162.51
6e33d42f,1327376.75
6e33d433,1392715.06
6e33d439,1191746.47
6e33d43d,1327235.17
6e33d441,1218244.52
6e33d443,1144669.99
6e33d445,1461858.62
6e33d449,1322488.61
6e33d44c,1220696.58
6e33d450,1222040.36
6e33d456,1264973.91
6e33d45b,1580434.67
6e33d45f,1420345.46
6e33d461,1142726.25
6e33d466,1247837.11
6e33d46c,1172087.11
6e33d46f,1194890.13
6e33d471,1276694.35
6e33d473,1212994.23
6e33d478,1110284.18
6e33d47c,1406001.63
6e33d47e,1343996.16
6e33d482,1291758.8
6e33d486,1397431.13
6e33d489,1312048.21
6e33d48d,1386683.06
6e33d48f,1321697.1
6e33d491,1429369.23
6e33d496,1194944.12
6e33d49b,1138747.07
6e33d4a1,1407205.05
6e33d4a7,1045663.47
6e33d4ad,1546165.97
6e33d4af,1364889.18
6e33d4b3,1145754.61
6e33d4b6,1245787.42
6e33d4bc,1090664.22
6e33d4c0,1421871.46
6e33d4c4,1199218.73
6e33d4c9,1270967.77
6e33d4cd,896881.87
6e33d4d0,1239169.9
6e33d4d6,1400289.62
6e33d4d8,1425067.68
6e33d4dd,998110.38
6e33d4df,1433159.8
6e33d4e2,1285008.53
6e33d4e6,1510809.8
6e33d4eb,1417654.18
6e33d4ef,1303403.53
6e33d4f1,1350407.67
6e33d4f7,1051330.87
6e33d4fb,1207457.23
6e33d4fd,1455152.13
6e33d4ff,1428011.26
6e33d501,1404929.79
6e33d503,1233648.25
6e33d508,1487190.47
6e33d50d,1396132.83
6e33d513,1369174.46
6e33d517,1340288.74
6e33d51b,1320666.79
6e33d521,1296061.85
6e33d527,1314677.46
6e33d52a,1475700.25
6e33d52e,1309827.46
6e33d534,1414437.59
6e33d536,1370848.62
6e33d53b,1493117.55
6e33d540,1483929.8
6e33d546,1506059.98
6e33d54a,1293151.91
6e33d54d,1364586.97
6e33d553,1543758.75
6e33d556,1429361.97
6e33d55b,1403856.4
6e33d560,1285579.1
6e33d566,1316519.99
6e33d56c,1434196.64
6e33d56f,1241559.81
6e33d573,1061415.4
6e33d578,1549038.33
6e33d57a,1284810.7
6e33d57d,1420950.78
6e33d581,1174583.92
6e33d586,1447603.23
6e33d589,1091795.27
6e33d58e,1258805.02
6e33d590,1549319.17
6e33d594,1464307.77
6e33d598,1219868.93
6e33d59c,1345118.87
6e33d5a0,1402746.16
6e33d5a5,1353803.72
6e33d5aa,1479856.68
6e33d5ad,1486923.52
6e33d5b2,1299691.01
6e33d5b5,1172691.17
6e33d5b9,1285081.8
6e33d5bf,1423833.81
6e33d5c4,1320685.99
6e33d5c6,1229244.79
6e33d5c9,1472320.03
6e33d5ce,1474735.5
6e33d5d0,1277250.8
6e33d5d4,1204706.59
6e33d5d6,1611025.07
6e33d5dc,1232469.61
6e33d5e2,1320322.88
6e33d5e5,1310468.62
6e33d5e7,1339633.96
6e33d5eb,1502412.61
6e33d5ee,1252368.81
6e33d5f0,1311649.13
6e33d5f6,1248031.81
6e33d5fc,1529120.12
6e33d600,1296329.62
6e33d604,1222658.67
6e33d607,1520434.98
6e33d60d,1279107.2
6e33d610,1294540.23
6e33d616,1498260.32
6e33d619,1322551.49
6e33d61c,1400920.81
6e33d620,1216818.1
6e33d623,842665.47
6e33d626,1363416.89
6e33d62a,1264274.51
6e33d62c,1350398.86
6e33d62e,991646.36
6e33d632,1331856.77
6e33d634,1385909.26
6e33d637,1181096.34
6e33d63d,1397076.32
6e33d643,1184878.13
6e33d645,1366111.74
6e33d64a,1455834.18
6e33d64e,1478381.43
6e33d651,1320810.49
6e33d656,1380596.17
6e33d659,932974.69
6e33d65b,1311087.03
6e33d65e,1241602.57
6e33d660,1306906.96
6e33d666,1388592.2
6e33d669,1348709.16
6e33d66e,1472810.41
6e33d673,1221333.49
6e33d679,1259002.79
6e33d67b,1258744.1
6e33d681,1400373.22
6e33d685,1465720.28
6e33d687,1314102.21
6e33d68b,1252667.64
6e33d68d,1513145.01
6e33d68f,1290817.01
6e33d694,1423151.07
6e33d699,1349240.61
6e33d69c,1436115.0
6e33d69f,1365495.36
6e33d6a2,1069978.05
6e33d6a4,1263749.26
6e33d6a7,1428366.86
6e33d6ad,1375903.09
6e33d6af,1301260.7
6e33d6b5,1398635.32
6e33d6ba,1357506.39
6e33d6c0,1337617.69
6e33d6c2,1205892.46
6e33d6c8,950885.42
6e33d6cb,1438710.46
6e33d6cd,887172.84
6e33d6d3,1387711.81
6e33d6d6,1389096.64
6e33d6db,1310261.2
6e33d6e1,1407388.28
6e33d6e6,1456675.58
6e33d6ec,1370491.92
6e33d6ee,1429642.78
6e33d6f4,1347220.64
6e33d6f9,1275825.84
6e33d6fb,1197482.64
6e33d701,1315974.6
6e33d707,1224137.12
6e33d70c,1387233.64
6e33d711,1357340.67
6e33d717,1395393.18
6e33d719,1043853.44
6e33d71f,1321808.21
6e33d723,1151591.78
6e33d729,1172778.01
6e33d72e,1297564.93
6e33d731,1259083.94
6e33d734,1149627.29
6e33d738,1311419.21
6e33d73c,1375125.37
6e33d73e,1147610.45
6e33d744,1349954.39
6e33d748,1325406.43
6e33d74a,1420371.83
6e33d74c,1113988.63
6e33d750,1131645.26
6e33d756,1144189.65
6e33d75b,904731.48
6e33d761,1452309.38
6e33d767,1204805.62
6e33d76d,1402536.46
6e33d76f,1226257.29
6e33d773,1537603.18
6e33d778,1441924.11
6e33d77e,1383424.06
6e33d781,1451312.8
6e33d787,1495152.58
6e33d78d,1266350.79
6e33d792,1592598.88
6e33d797,1359215.7
6e33d799,1330215.98
6e33d79c,1317708.28
6e33d7a0,1091542.03
6e33d7a6,1190410.35
6e33d7a9,1456775.71
6e33d7ae,1340375.21
6e33d7b1,1220754.77
6e33d7b7,1487498.29
6e33d7ba,1375070.4
6e33d7be,1311352.96
6e33d7c3,1430270.37
6e33d7c7,1174716.82
6e33d7cd,1363147.09
6e33d7d2,1393070.78
6e33d7d8,1297979.4
6e33d7dd,1363761.99
6e33d7e0,1211761.69
6e33d7e5,1255887.64
6e33d7e9,1481595.38
6e33d7ec,1382704.82
6e33d7ee,1275757.19
6e33d7f4,900704.27
6e33d7f7,1235547.18
6e33d7fb,1060790.83
6e33d7fe,1413419.64
6e33d801,1320280.97
6e33d805,1177564.82
6e33d808,1464907.48
6e33d80a,1297234.99
6e33d80c,1327477.62
6e33d811,1395222.31
6e33d817,1312274.39
6e33d81a,797114.93
6e33d820,1311621.25
6e33d822,1314203.09
6e33d825,1419536.69
6e33d827,1286650.66
6e33d829,1410496.56
6e33d82c,1290550.55
6e33d82f,1107061.86
6e33d833,1512213.54
6e33d838,998638.96
6e33d83a,1101483.99
6e33d83c,1332520.76
6e33d840,1333261.22
6e33d842,1225494.45
6e33d846,1319290.06
6e33d849,1418436.57
6e33d84d,1328469.63
6e33d851,1319452.08
6e33d856,1243631.86
6e33d85c,1425451.13
6e33d85f,1505507.16
6e33d863,1470011.25
6e33d865,1335412.19
6e33d869,1186446.2
6e33d86b,1206320.08
6e33d86f,1437285.32
6e33d871,1482963.1
6e33d873,1419703.59
6e33d876,1264712.61
6e33d87b,1373429.36
6e33d87f,1279848.32
6e33d883,1448039.11
6e33d889,1109180.45
6e33d88c,1437291.86
6e33d892,1355957.35
6e33d895,1356168.62
6e33d89b,1307282.37
6e33d89e,1221575.62
6e33d8a1,1355338.43
6e33d8a3,1208773.15
6e33d8a6,1530328.54
6e33d8ab,978113.11
6e33d8ad,1058915.78
6e33d8b0,1300863.76
6e33d8b4,1274218.68
6e33d8b9,1289385.43
6e33d8bc,1348543.23
6e33d8bf,1316326.38
6e33d8c3,1462658.25
6e33d8c5,1062995.39
6e33d8ca,1274012.15
6e33d8cd,1330052.0
6e33d8d2,1356368.43
6e33d8d4,1320957.13
6e33d8d6,1264652.73
6e33d8dc,1436399.12
6e33d8e2,1063285.96
6e33d8e8,1448651.77
6e33d8ed,1205828.08
6e33d8f3,1409528.61
6e33d8f9,1367600.62
6e33d8ff,1192278.3
6e33d905,1114067.04
6e33d908,1520416.36
6e33d90a,1244030.51
6e33d90e,1373939.1
6e33d911,1284494.78
6e33d915,1137804.56
6e33d918,1240194.45
6e33d91a,1274123.44
6e33d91f,1448851.6
6e33d925,1262900.18
6e33d927,1280477.09
6e33d92d,1507669.76
6e33d92f,1204591.49
6e33d934,1077988.57
6e33d938,1207070.01
6e33d93c,1199724.78
6e33d93f,1493024.61
6e33d945,1483263.73
6e33d948,1401116.42
6e33d94a,1195936.76
6e33d94d,1326941.77
6e33d94f,1428669.75
6e33d951,1336338.43
6e33d957,1372115.24
6e33d95d,1548975.78
6e33d960,1158972.96
6e33d964,1246645.91
6e33d967,1489490.19
6e33d96b,1316405.46
6e33d970,1415609.76
6e33d976,1182854.18
6e33d978,1411131.13
6e33d97e,991632.2
6e33d981,1510617.23
6e33d985,1021613.9
6e33d98a,1275985.46
6e33d98e,1215812.71
6e33d991,1363906.97
6e33d996,938405.32
6e33d99a,1371833.92
6e33d99e,1424309.73
6e33d9a2,1505859.12
6e33d9a4,1522842.3
6e33d9aa,1005834.08
6e33d9af,1342229.84
6e33d9b5,1455393.46
6e33d9b8,1393607.93
6e33d9bd,1376736.56
6e33d9c2,1508198.33
6e33d9c6,1419368.29
6e33d9c9,1478149.44
6e33d9ce,1143106.53
6e33d9d3,1413420.74
6e33d9d8,1142527.45
6e33d9dd,1493629.02
6e33d9e3,899318.48
6e33d9e9,1233036.31
6e33d9eb,1151644.9
6e33d9f1,1269457.04
6e33d9f6,992206.11
6e33d9f9,1431388.28
6e33d9ff,1372635.85
6e33da04,1394262.0
6e33da06,1380323.55
6e33da08,1332123.31
6e33da0c,1172274.88
6e33da12,1133017.29
6e33da18,1242869.63
6e33da1e,1385412.66
6e33da24,1463256.92
6e33da26,1224423.13
6e33da29,1447490.0
6e33da2c,938233.07
6e33da30,1250768.26
6e33da35,1490361.5
6e33da3b,1444477.3
6e33da41,1118767.24
6e33da46,1462244.96
6e33da49,1163839.56
6e33da4e,1481343.85
6e33da50,1237763.69
6e33da52,1323198.88
6e33da57,1129228.81
6e33da59,1423512.45
6e33da5e,1365167.76
6e33da60,963419.37
6e33da63,1349323.1
6e33da65,1294065.32
6e33da68,1424792.81
6e33da6d,1345706.69
6e33da6f,1455025.27
6e33da75,1201601.93
6e33da7a,1413240.22
6e33da7f,1399563.94
6e33da81,1198609.17
6e33da86,1140459.35
6e33da89,1154724.08
6e33da8e,1075289.98
6e33da93,1386334.71
6e33da95,1082442.39
6e33da99,1307171.73
6e33da9c,1358626.94
6e33daa2,1077675.74
6e33daa6,1444270.27
6e33daa9,1216947.65
6e33daaf,1314585.72
6e33dab1,1158345.12
6e33dab3,1384292.36
6e33dab8,1241277.71
6e33dabc,1301206.81
6e33dabe,1358933.05
6e33dac1,1047046.16
6e33dac5,1447057.31
6e33dac7,1145610.93
6e33dacd,1439470.33
6e33dad0,1417209.71
6e33dad4,1266895.97
6e33dad7,999931.48
6e33dada,1306781.7
6e33dadd,1217269.56
6e33dae1,1373667.36
6e33dae6,1243909.76
6e33dae9,1309319.84
6e33daef,1324517.15
6e33daf1,1192888.85
6e33daf4,1425650.87
6e33daf7,1252125.89
6e33daf9,1243404.35
6e33dafb,1295020.79
6e33db01,1352463.83
6e33db06,1182273.35
6e33db09,1325283.87
6e33db0d,1377331.78
6e33db0f,1466203.13
6e33db12,1299962.84
6e33db18,1496561.16
6e33db1d,1429994.47
6e33db22,1309764.28
6e33db28,1476273.46
6e33db2a,1349331.68
6e33db2e,1412873.99
6e33db34,1532614.58
6e33db38,1352303.66
6e33db3e,1218397.15
6e33db41,1373478.6
6e33db43,1401782.26
6e33db49,977368.72
6e33db4b,1479493.34
6e33db50,1065869.05
6e33db54,1442689.41
6e33db56,1188862.36
6e33db58,1196828.63
6e33db5b,1196064.3
6e33db61,1020546.58
6e33db64,1199166.56
6e33db66,1380418.75
6e33db6a,1259158.34
6e33db6e,1380117.42
6e33db71,1403896.57
6e33db75,1312161.94
6e33db79,1458568.92
6e33db7c,1224136.97
6e33db7f,1482343.92
6e33db82,1424541.61
6e33db87,1219496.13
6e33db8a,1336784.39
6e33db8f,1208832.7
6e33db93,1430701.22
6e33db98,1481246.2
6e33db9a,1246200.58
6e33db9c,1423498.54
6e33db9e,1340450.13
6e33dba0,1447006.12
6e33dba2,869845.39
6e33dba5,1497698.22
6e33dbab,1349790.77
6e33dbaf,1422299.35
6e33dbb1,1400922.06
6e33dbb7,1394262.25
6e33dbbd,1000814.52
6e33dbbf,1522599.88
6e33dbc2,1328162.44
6e33dbc5,1146083.41
6e33dbcb,1225190.08
6e33dbcf,1204580.93
6e33dbd2,1250104.97
6e33dbd8,1543855.75
6e33dbdc,1481071.46
6e33dbe2,1447696.23
6e33dbe8,1462502.89
6e33dbee,1226772.02
6e33dbf2,1371833.25
6e33dbf4,1195422.66
6e33dbf7,1213340.62
6e33dbfc,1148228.98
6e33dc02,1504307.67
6e33dc06,1441262.55
6e33dc0b,1197194.35
6e33dc0e,1427073.47
6e33dc13,1271346.54
6e33dc17,911267.87
6e33dc1d,1384629.75
6e33dc21,1298284.32
6e33dc23,1282928.7
6e33dc28,1051352.03
6e33dc2a,1381693.06
6e33dc2d,1295862.06
6e33dc30,1251684.57
6e33dc32,1331790.58
6e33dc38,1261897.93
6e33dc3a,1436415.0
6e33dc3c,1260567.44
6e33dc3f,1385606.09
6e33dc41,1495744.07
6e33dc45,913860.03
6e33dc47,1050515.38
6e33dc4d,1214949.59
6e33dc52,1352178.14
6e33dc57,1431551.39
6e33dc5a,1235666.79
6e33dc60,1426585.37
6e33dc62,1104833.05
6e33dc65,1364140.81
6e33dc6b,1316771.15
6e33dc6e,1185066.62
6e33dc71,1262577.58
6e33dc77,1152508.11
6e33dc7d,1497503.39
6e33dc80,1280509.94
6e33dc84,1206578.99
6e33dc89,1387118.88
6e33dc8e,1508787.98
6e33dc93,1105351.65
6e33dc97,1346145.63
6e33dc9b,1318260.22
6e33dc9f,1363272.34
6e33dca4,1354916.61
6e33dca8,1450744.28
6e33dcae,1406772.41
6e33dcb3,1219896.07
6e33dcb7,1210120.53
6e33dcbb,1427078.65
6e33dcbd,1351183.98
6e33dcbf,1333249.31
6e33dcc2,1334447.0
6e33dcc8,1028310.45
6e33dccb,1329958.45
6e33dccd,1552253.97
6e33dcd2,1063102.03
6e33dcd8,1276103.55
6e33dcde,1213401.48
6e33dce3,1352199.77
6e33dce6,1251580.44
6e33dce9,1259629.39
6e33dced,1420779.33
6e33dcf2,1498117.25
6e33dcf5,1353150.04
6e33dcfb,1363300.05
6e33dd01,1241156.32
6e33dd03,1218502.53
6e33dd07,1496162.29
6e33dd0a,1078956.58
6e33dd0d,905105.79
6e33dd0f,1177676.74
6e33dd11,1403505.59
6e33dd13,1495303.81
6e33dd16,1230355.4
6e33dd1b,1367394.64
6e33dd1f,1321076.49
6e33dd25,1360744.42
6e33dd28,943179.86
6e33dd2e,1385039.31
6e33dd32,1226184.43
6e33dd37,1510466.47
6e33dd3a,1171220.38
6e33dd3f,1421244.77
6e33dd45,1281102.54
6e33dd4a,1470239.81
6e33dd50,1266338.14
6e33dd52,1427498.91
6e33dd58,1475186.14
6e33dd5d,1530090.66
6e33dd63,1524970.21
6e33dd66,1190506.59
6e33dd69,1293535.73
6e33dd6b,1418441.19
6e33dd6f,1230438.98
6e33dd73,1354444.0
6e33dd75,1404883.92
6e33dd7a,1273055.93
6e33dd7e,1443670.12
6e33dd84,1410792.68
6e33dd86,1415959.6
6e33dd8a,1363872.75
6e33dd8e,1259433.53
6e33dd92,1143654.24
6e33dd95,1299277.18
6e33dd9b,1226727.75
6e33dda1,1029403.34
6e33dda6,1013952.68
6e33dda9,1361424.03
6e33ddab,1490233.04
6e33ddb1,1435734.83
6e33ddb3,1442170.55
6e33ddb8,1472762.81
6e33ddbd,1351648.2
6e33ddc2,943184.6
6e33ddc4,1370522.72
6e33ddc7,1460793.53
6e33ddca,1368042.14
6e33ddce,1431671.96
6e33ddd0,896019.06
6e33ddd5,1510440.61
6e33ddda,1037012.4
6e33dddc,1422946.66
6e33ddde,1451900.9
6e33dde1,1367975.52
6e33dde7,1357538.93
6e33ddea,1426156.92
6e33ddf0,1166234.33
6e33ddf6,1305208.44
6e33ddf9,921910.54
6e33ddfc,1267175.29
6e33de00,1388540.2
6e33de02,965846.66
6e33de04,1218793.09
6e33de0a,1283016.24
6e33de0e,1475272.59
6e33de10,1226926.02
6e33de16,1333353.36
6e33de18,1229881.31
6e33de1d,1302837.76
6e33de22,1220975.16
6e33de24,1422150.29
6e33de2a,1309990.57
6e33de2f,1401071.28
6e33de35,1437146.16
6e33de3a,1286481.48
6e33de3e,1497091.26
6e33de42,1452530.77
6e33de47,1134753.77
6e33de4b,1561822.08
6e33de4e,1423080.83
6e33de54,898543.72
6e33de56,1580513.6
6e33de58,1054857.74
6e33de5a,1369372.97
6e33de5c,967809.96
6e33de61,1553835.63
6e33de65,1463191.57
6e33de6a,1339682.94
6e33de6e,1296089.15
6e33de70,1320888.19
6e33de76,1396679.0
6e33de7b,934923.64
6e33de80,1439936.36
6e33de85,1493360.54
6e33de88,989286.98
6e33de8e,1375901.6
6e33de91,1467497.03
6e33de95,1242187.88
6e33de97,1456631.84
6e33de9b,1494153.32
6e33dea1,1411728.19
6e33dea5,1120405.06
6e33dea8,893733.13
6e33deaa,1227744.77
6e33dead,1120381.5
6e33deb3,1412062.16
6e33deb9,1104666.22
6e33debd,1451361.15
6e33dec1,1210030.07
6e33dec4,1505202.99
6e33dec9,1229787.34
6e33decc,1507340.61
6e33ded2,1393936.26
6e33ded7,1522103.82
6e33dedb,1305840.78
6e33dede,1512794.88
6e33dee2,1340575.82
6e33dee6,1098380.59
6e33deec,1363186.33
6e33def0,1405751.24
6e33def6,927956.57
6e33def8,1338590.9
6e33defc,1337182.66
6e33df02,1394271.11
6e33df04,1365504.45
6e33df07,1369766.51
6e33df0c,1264470.22
6e33df0f,1485222.89
6e33df14,1451493.72
6e33df19,1291224.92
6e33df1f,1286039.23
6e33df25,1419085.79
6e33df29,1240840.2
6e33df2e,1350810.96
6e33df33,1441794.41
6e33df35,1183011.71
6e33df39,1189427.49
6e33df3d,889387.25
6e33df41,1492069.98
6e33df45,995305.03
6e33df4a,1390650.97
6e33df4e,1437432.34
6e33df54,1346386.4
6e33df58,1222091.98
6e33df5c,988421.52
6e33df62,1301511.58
6e33df64,1542078.98
6e33df68,1284540.82
6e33df6d,1266585.34
6e33df72,1406692.18
6e33df77,1185398.35
6e33df7a,1159462.85
6e33df7e,1216899.94
6e33df82,1577049.67
6e33df85,1227829.19
6e33df88,1340608.85
6e33df8c,1440258.68
6e33df92,1270197.3
6e33df94,1278113.34
6e33df99,1385415.5
6e33df9c,1376401.11
6e33df9e,1442940.92
6e33dfa4,1214519.79
6e33dfa6,1209763.53
6e33dfab,1330470.63
6e33dfae,1463758.19
6e33dfb2,1359399.57
6e33dfb6,1452703.14
6e33dfb8,1467325.31
6e33dfba,1264411.93
6e33dfbc,1372567.49
6e33dfbe,1439261.38
6e33dfc4,1443225.45
6e33dfc9,1452663.15
6e33dfcc,935721.62
6e33dfd2,1344778.76
6e33dfd4,1449201.63
6e33dfd7,1350603.8
6e33dfdd,1148059.33
6e33dfe1,1277783.01
6e33dfe3,1097950.18
6e33dfe6,1533574.12
6e33dfeb,1306183.23
6e33dfee,1072989.99
6e33dff4,1042708.8
6e33dffa,1196980.64
6e33e000,1415509.39
6e33e004,1320424.34
6e33e008,874458.54
6e33e00a,1167214.26
6e33e00f,1186094.48
6e33e014,1311830.31
6e33e019,1379270.26
6e33e01d,1370341.56
6e33e01f,1437855.95
6e33e023,1343697.8
6e33e027,1271386.82
6e33e02a,1321851.3
6e33e02c,1220894.55
6e33e032,1462776.69
6e33e034,1090278.48
6e33e038,1449532.97
6e33e03c,1443228.45
6e33e041,1232805.0
6e33e044,1483735.83
6e33e047,1265679.95
6e33e049,1493558.13
6e33e04c,1270711.85
6e33e04e,1326548.32
6e33e054,971009.69
6e33e057,1293076.04
6e33e05a,1417420.98
6e33e060,1166313.79
6e33e065,1183572.3
6e33e06a,1186556.7
6e33e06c,1388788.96
6e33e071,1562756.18
6e33e075,1408424.53
6e33e07a,1111930.29
6e33e07c,1264427.31
6e33e082,1194588.76
6e33e088,1399595.96
6e33e08d,1472592.2
6e33e093,1453021.72
6e33e097,1095463.65
6e33e09d,1282078.49
6e33e09f,1217691.17
6e33e0a4,1378725.04
6e33e0a9,1207707.33
6e33e0ad,890451.37
6e33e0af,1392808.54
6e33e0b2,1215642.52
6e33e0b6,1340103.33
6e33e0ba,979912.79
6e33e0bf,1271907.88
6e33e0c1,1335247.51
6e33e0c4,1221902.69
6e33e0c8,1281072.9
6e33e0cc,1492216.94
6e33e0d0,1354781.94
6e33e0d2,1327283.1
6e33e0d7,1395612.15
6e33e0dd,1353691.48
6e33e0e1,1504416.64
6e33e0e7,1294119.04
6e33e0ec,873034.68
6e33e0f0,1258605.35
6e33e0f6,1475757.7
6e33e0fb,1480395.46
6e33e0fd,1255127.38
6e33e100,943033.63
6e33e103,1120980.4
6e33e107,1266521.92
6e33e10b,1100539.24
6e33e10e,1392524.75
6e33e112,1323736.62
6e33e118,1414625.76
6e33e11b,1310909.41
6e33e121,1503164.47
